"CSP","Account/Subscription name","Subscription ID","Resource type","VM  Name","OS Type","VM status","Private IP address","Public IP Address","Login user name","Region","Subnet name","VNET ID","VM LaunchTime","VM Specs","Owner email ID","timestamp"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINSIFKPOCMI02","Windows","Succeeded","172.22.146.204","","vdiamdin","southindia","172.22.146.0/23","AZINSIFKPOCMI-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0411","Windows","Succeeded","172.22.146.48","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0421","Windows","Succeeded","172.22.146.90","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0420","Windows","Succeeded","172.22.146.81","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0417","Windows","Succeeded","172.22.146.87","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0415","Windows","Succeeded","172.22.146.85","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0414","Windows","Succeeded","172.22.146.77","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0418","Windows","Succeeded","172.22.146.86","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0419","Windows","Succeeded","172.22.146.82","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0426","Windows","Succeeded","172.22.146.92","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0413","Windows","Succeeded","172.22.146.75","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINSIFKPOCMI","Windows","Succeeded","172.17.219.5","","vdiadmin","southindia","172.17.219.0/24","AZINSIFKPOCMI-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0424","Windows","Succeeded","172.22.146.52","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0459","Windows","Succeeded","172.22.146.25","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0440","Windows","Succeeded","172.22.146.55","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0460","Windows","Succeeded","172.22.146.41","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0463","Windows","Succeeded","172.22.146.34","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0444","Windows","Succeeded","172.22.146.15","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0462","Windows","Succeeded","172.22.146.28","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0447","Windows","Succeeded","172.22.146.33","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0427","Windows","Succeeded","172.22.146.94","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0458","Windows","Succeeded","172.22.146.27","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0433","Windows","Succeeded","172.22.146.95","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0429","Windows","Succeeded","172.22.146.97","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0452","Windows","Succeeded","172.22.146.23","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TIM-CORP-MGMT","1545889a-7173-4bd2-ad4e-c37f6712f46c","VM-List","AVM-proxy-Connector-01","Windows","Succeeded","10.181.0.8","","clouduser","centralindia","10.181.0.0/25","AVMGATEWAY-SERVER-nsg","","Standard_D4lds_v5","","2023-07-17T06:52:23"
"Azure","TIM-CORP-MGMT","1545889a-7173-4bd2-ad4e-c37f6712f46c","VM-List","AVM-TM-CA-001","Windows","Succeeded","10.181.0.17","","Clouduser","centralindia","10.181.0.0/25","AVMTMDC-NSG","","Standard_E2s_v3","","2023-07-17T06:52:23"
"Azure","TIM-CORP-MGMT","1545889a-7173-4bd2-ad4e-c37f6712f46c","VM-List","AVM-RSyslog-002","Linux","Succeeded","10.181.0.26","20.197.61.25","Clouduser","centralindia","10.181.0.0/25","AVM-RSyslog-001-NSG","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","CU BIG DATA & ANALYTICS","456d9cf5-7e04-4cf4-9687-76d81589067a","VM-List","2fd2b339ecbf46a785f167fc40d55880","Linux","Failed","10.139.0.23","","ubuntu","centralindia","10.139.0.0/18","","","Standard_DS3_v2","","2023-07-17T06:52:23"
"Azure","PLATFRM-IP_ACUMOS_CORP_GAiA_DEV/IST","644fcee6-5a06-4d7d-996b-ee51fbcfb3f0","VM-List","Test-VM","Windows","Succeeded","10.181.114.150","","techmadmin","centralindia","10.181.114.0/24","Test-VM-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","PS-COE Project","67b7b7d7-88e1-4645-b115-e8f90296084e","VM-List","PSCompetency02","Linux","Succeeded","10.181.176.196","","","centralindia","10.181.176.192/27","PSCompetency-nsg","","Standard_E8as_v4","","2023-07-17T06:52:23"
"Azure","PS-COE Project","67b7b7d7-88e1-4645-b115-e8f90296084e","VM-List","AVM-PS-COE-Project-001","Windows","Succeeded","10.181.176.197","","clouduser","centralindia","10.181.176.192/27","PSCompetency-nsg","","Standard_E2as_v4","","2023-07-17T06:52:23"
"Azure","PS-COE Project","67b7b7d7-88e1-4645-b115-e8f90296084e","VM-List","PS-COE-Jumpserver","Linux","Succeeded","10.181.180.4","","clouduser","centralindia","10.181.180.0/28","PS-COE-Jumpserver-nsg","","Standard_D4as_v4","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL","69f763f6-79c2-4657-8f3f-db2060ad09c4","VM-List","AZINCTXFKMI02","Windows","Succeeded","172.17.114.4","","","centralindia","172.17.114.0/23","Flipkart-CI-Citrix-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL","69f763f6-79c2-4657-8f3f-db2060ad09c4","VM-List","AZINCTXFKMI04","Windows","Succeeded","172.17.114.8","","vdiadmin","centralindia","172.17.114.0/23","Flipkart-CI-Citrix-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","LZ-Isolated","6c760b44-8894-4db2-918c-52c261228c4a","VM-List","az-ci-customer-VM-01","Windows","Succeeded","10.181.112.100","","techmadmin","centralindia","10.181.112.96/28","az-ci-customer-VM-01-nsg","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","LZ-Isolated","6c760b44-8894-4db2-918c-52c261228c4a","VM-List","az-ci-customer-VM-02","Windows","Succeeded","10.181.112.101","","techmadmin","centralindia","10.181.112.96/28","az-ci-customer-VM-02-nsg","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","LitmusT-01","6ef11dea-1137-4438-ac40-1f99f5f5deab","VM-List","Avm-LitmusT01-VM","Linux","Succeeded","10.181.189.132","","azureuser","centralindia","10.181.189.128/28","LitmusT-01-Linux-NSG","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","LitmusT-01","6ef11dea-1137-4438-ac40-1f99f5f5deab","VM-List","AVM-UBUNTUBLACKBOX","Linux","Succeeded","10.181.189.133","","clouduser","centralindia","10.181.189.128/28","LitmusT-01-Linux-NSG","","Standard_D8ads_v5","","2023-07-17T06:52:23"
"Azure","CITI BANK SUPPORT-Non-Prod","7284fe64-723b-43f8-9e39-291ecaa495a5","VM-List","AVM-SAVETAX-NPRD-WEB001","Linux","Succeeded","10.181.184.132","","","switzerlandnorth","10.181.184.128/28","AVM-SAVETAX-NPRD-WEB001-NSG","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CITI BANK SUPPORT-Non-Prod","7284fe64-723b-43f8-9e39-291ecaa495a5","VM-List","AVM-CITI-NPRD-SFTP","Windows","Succeeded","10.181.184.164","","Clouduser","switzerlandnorth","10.181.184.160/29","AVM-CITI-NPRD-SFTP-NSG","","Standard_DS1_v2","","2023-07-17T06:52:23"
"Azure","Roche DC Windchill Sup Service","73147e11-4bf1-471c-926d-380e21a2104a","VM-List","AVM-RocheDC-PLM-01","Windows","Succeeded","10.181.162.4","","techmadmin","centralindia","10.181.162.0/27","AVM-RocheDC-PLM-01-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","Paccar T&M","777fb89f-1e02-459d-89d7-4a7a1d92ac09","VM-List","paccarvm2","Windows","Succeeded","10.181.177.68","","","southeastasia","10.181.177.64/27","paccarvm1-nsg","","Standard_E4-2s_v3","","2023-07-17T06:52:23"
"Azure","Paccar T&M","777fb89f-1e02-459d-89d7-4a7a1d92ac09","VM-List","MyDockerVM1","Linux","Succeeded","10.181.177.69","","","southeastasia","10.181.177.64/27","default-NSG","","Standard_F1s","","2023-07-17T06:52:23"
"Azure","Paccar T&M","777fb89f-1e02-459d-89d7-4a7a1d92ac09","VM-List","vm-yasro1","Linux","Succeeded","10.181.175.133","","","eastus","10.181.175.128/28","iiotservices-nsg","","Standard_DS1_v2","","2023-07-17T06:52:23"
"Azure","Paccar T&M","777fb89f-1e02-459d-89d7-4a7a1d92ac09","VM-List","SolenisIoT1","Linux","Succeeded","10.181.175.132","","","eastus","10.181.175.128/28","iiotservices-nsg","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","IGSK - Management Project","7aa04df3-b0c9-49b7-87b9-f2d3cc90b887","VM-List","AVM-IGSK-VM02","Windows","Succeeded","10.181.190.68","","clouduser","centralindia","10.181.190.64/27","AVM-Tunstall-VM01-nsg","","Standard_D4ads_v5","","2023-07-17T06:52:23"
"Azure","IGSK - Management Project","7aa04df3-b0c9-49b7-87b9-f2d3cc90b887","VM-List","TESTVM01","Windows","Succeeded","10.181.190.69","","clouduser","centralindia","10.181.190.64/27","AVM-Tunstall-VM01-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","IGSK - Management Project","7aa04df3-b0c9-49b7-87b9-f2d3cc90b887","VM-List","AVM-IGSK-VM1","Windows","Succeeded","10.181.162.68","","clouduser","centralindia","10.181.162.64/26","AVM-Tunstall-VM01-nsg","","Standard_D4as_v4","","2023-07-17T06:52:23"
"Azure","IGSK - Management Project","7aa04df3-b0c9-49b7-87b9-f2d3cc90b887","VM-List","AVM-IGSKManagementProject-01","Windows","Succeeded","10.181.182.134","","clouduser","eastus","10.181.182.128/28","IGSK-Management-Project-WIN-nsg","","Standard_DS2_v2","","2023-07-17T06:52:23"
"Azure","CIO-MSFT-SYSADMIN-PROD","85010131-2d96-49e9-a6fb-a2797827918f","VM-List","AVM-CIO-MSFT-SYSADMIN-PROD-VM08","Windows","Succeeded","10.181.171.135","","clouduser","centralindia","10.181.171.128/28","CIO-MSFT-SYSADMIN-PROD-Win","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","CIO-MSFT-SYSADMIN-PROD","85010131-2d96-49e9-a6fb-a2797827918f","VM-List","AVM-MSFT-VM01","Windows","Succeeded","10.181.171.132","","clouduser","centralindia","10.181.171.128/28","CIO-MSFT-SYSADMIN-PROD-Win","","Standard_D8ads_v5","","2023-07-17T06:52:23"
"Azure","CIO-MSFT-SYSADMIN-PROD","85010131-2d96-49e9-a6fb-a2797827918f","VM-List","AVM-CIO-MSFT-SYSADMIN-PRODVM08","Windows","Succeeded","10.181.171.136","","clouduser","centralindia","10.181.171.128/28","CIO-MSFT-SYSADMIN-PROD-Win","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","CIO-MSFT-SYSADMIN-PROD","85010131-2d96-49e9-a6fb-a2797827918f","VM-List","AVM-CIO-MSFT-SYSADMIN-PROD-VM09","Windows","Succeeded","10.181.171.137","","clouduser","centralindia","10.181.171.128/28","CIO-MSFT-SYSADMIN-PROD-Win","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","CIO-MSFT-SYSADMIN-PROD","85010131-2d96-49e9-a6fb-a2797827918f","VM-List","AVM-CIO-MSFT-SYSADMIN-PROD-VM8","Windows","Succeeded","10.181.171.134","","clouduser","centralindia","10.181.171.128/28","CIO-MSFT-SYSADMIN-PROD-Win","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPI-VM01","Windows","Succeeded","10.181.238.68","","clouduser","brazilsouth","10.181.238.64/28","AVM-BRA-CMPXSAP-VM01-nsg","","Standard_D4as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-TECHMGOP","Linux","Succeeded","10.181.238.24","","","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-DEVAPPVM01","Windows","Succeeded","10.181.238.9","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D2as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-CMPXSAP04","Windows","Succeeded","10.181.238.5","","clouduser","brazilsouth","10.181.238.0/26","AVM-CMPXSAP04-nsg","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPBO-HMG","Windows","Succeeded","10.181.238.19","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-TECHMGOPDEV","Linux","Succeeded","10.181.238.11","","clouduser","brazilsouth","10.181.238.0/26","AVM-TECHMGOPDEV-nsg","","Standard_D2ads_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-BRA-CMPXSAP-VM01","Windows","Succeeded","10.181.238.4","","clouduser","brazilsouth","10.181.238.0/26","AVM-BRA-CMPXSAP-VM01-nsg","","Standard_D16as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPPI-DEV","Windows","Succeeded","10.181.238.20","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-DEVDB","Windows","Succeeded","10.181.238.10","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVDB-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-TECHM-SMP","Windows","Succeeded","10.181.238.6","","clouduser","brazilsouth","10.181.238.0/26","AVM-TECHM-SMP-nsg","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-QAAPPVM01","Windows","Succeeded","10.181.238.13","","","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D2ads_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-MSERVERSAP09","Windows","Succeeded","10.181.238.7","","clouduser","brazilsouth","10.181.238.0/26","AVM-MSERVERSAP09-nsg","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPBO-DEV","Windows","Succeeded","10.181.238.17","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-QADB","Windows","Succeeded","10.181.238.21","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-PRDDB","Windows","Succeeded","10.181.238.18","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-TECHMGOPHMG","Linux","Succeeded","10.181.238.12","","clouduser","brazilsouth","10.181.238.0/26","AVM-TECHMGOPDEV-nsg","","Standard_D2ads_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPPI-HMG","Windows","Succeeded","10.181.238.23","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-SAPROUTERVM01","Windows","Succeeded","10.181.238.8","","clouduser","brazilsouth","10.181.238.0/26","AVM-SAPROUTERVM01-nsg","","Standard_D4ads_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-ECCH-SAP","Windows","Succeeded","10.181.238.22","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPSM-DEV","Windows","Succeeded","10.181.238.15","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-APPSM-HMG","Windows","Succeeded","10.181.238.16","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-PRDAPPVM01","Windows","Succeeded","10.181.238.14","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","TechM_Brazil_Azure_DEV","88db907f-5c43-412b-8185-2382bec70dc5","VM-List","AVM-ECCD-SAP","Windows","Succeeded","10.181.238.25","","clouduser","brazilsouth","10.181.238.0/26","AVM-DEVAPPVM01-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","TIM-WVD-POC","891bd7e1-2186-4f44-8c87-7ee09cf50777","VM-List","AZINWVDFS001","Windows","Succeeded","10.181.167.74","","dk00366896","centralindia","10.181.167.64/27","AZINDWVD01-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","SouthIndiaTestVM","Windows","Succeeded","10.185.14.18","","vdiadmin","southindia","10.185.14.0/25","AZINSICTXFKMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTADC001","Linux","Succeeded","10.185.14.196","","vdiadmin","southindia","10.185.14.192/26","basicNsgAZINSICTADC001_ADCMGMT","","Standard_D16s_v4","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTSF003","Windows","Succeeded","10.185.14.7","","vdiadmin","southindia","10.185.14.0/25","AZINSICTSF003-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTCC002","Windows","Succeeded","10.185.14.5","","vdiadmin","southindia","10.185.14.0/25","AZINSICTCC002-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTFA002","Windows","Succeeded","10.185.14.11","","vdiadmin","southindia","10.185.14.0/25","AZINSICTFA002-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTCC003","Windows","Succeeded","10.185.14.6","","vdiadmin","southindia","10.185.14.0/25","AZINSICTCC003nsg881","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","SouthIndiaTestVM2","Windows","Succeeded","10.185.14.19","","vdiadmin","southindia","10.185.14.0/25","AZINSICTXFKMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTSF001","Windows","Succeeded","10.185.14.8","","vdiadmin","southindia","10.185.14.0/25","","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTADC002","Linux","Succeeded","10.185.14.197","","vdiadmin","southindia","10.185.14.192/26","basicNsgAZINSICTADC002_ADCMGMT","","Standard_D16s_v4","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTCC001","Windows","Succeeded","10.185.14.4","","vdiadmin","southindia","10.185.14.0/25","AZINSICTCC001-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTXFKMI01","Windows","Succeeded","10.185.14.12","","vdiadmin","southindia","10.185.14.0/25","AZINSICTXFKMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTSF002","Windows","Succeeded","10.185.14.9","","vdiadmin","southindia","10.185.14.0/25","AZINSICTSF002nsg672","","Standard_D4s_v3","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","SITESTVM","Windows","Succeeded","10.185.14.16","","vdiadmin","southindia","10.185.14.0/25","SITESTVM-nsg","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTXFKMI02","Windows","Succeeded","10.185.14.17","","vdiadmin","southindia","10.185.14.0/25","AZINSICTXFKMI01-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","CIO-Services-WAAS-SouthIndia","941afa54-b21c-4ae6-9897-db5559f6f7ad","VM-List","AZINSICTFA001","Windows","Succeeded","10.185.14.10","","vdiadmin","southindia","10.185.14.0/25","AZINSICTFA001-nsg","","Standard_D4s_v3","","2023-07-17T06:52:23"
